date,max_temperature,avg_temperature,min_temperature,max_relative_humidity,avg_relative_humidity,min_relative_humidity,max_dew_point,avg_dew_point,min_dew_point,max_wind_speed,avg_wind_speed,min_wind_speed,max_pressure_sea,avg_pressure_sea,min_pressure_sea,precipitation
1995-04-06,1.2,-1.44,-4.1,96,76.0,56,-0.3,-5.3,-10.4,32,18.0,4,102.1,101.47,100.84,2.8
1995-04-07,1.8,-0.85,-3.5,93,80.0,67,-3.0,-4.7,-6.4,15,7.5,0,102.08,101.76,101.43,0.0
1995-04-08,5.7,2.25,-1.2,88,75.5,63,0.6,-2.7,-6.0,20,10.0,0,101.78,101.38,100.99,0.0
1995-04-09,5.1,1.44,-2.2,86,61.5,37,0.7,-4.5,-9.6,30,18.0,6,102.35,101.67,100.99,0.0
1995-04-10,4.6,0.59,-3.4,76,59.5,43,-5.5,-8.2,-10.8,22,13.0,4,103.19,102.82,102.45,0.0
1995-04-11,11.9,6.35,0.8,67,52.0,37,4.2,-2.0,-8.2,41,27.0,13,102.79,102.16,101.53,0.0
1995-04-12,13.7,8.85,4.0,92,76.0,60,9.3,5.8,2.4,30,18.0,6,101.59,101.21,100.83,6.0
1995-04-13,8.4,6.0,3.6,86,69.5,53,2.8,1.0,-0.8,30,19.5,9,100.91,100.78,100.65,0.6
1995-04-14,8.0,3.5,-1.0,86,70.0,54,1.3,-3.2,-7.7,33,22.0,11,101.75,101.33,100.92,0.2
1995-04-15,9.1,3.3,-2.5,69,46.5,24,-4.7,-7.8,-11.0,32,20.5,9,101.86,101.69,101.51,0.0
1995-04-16,13.7,5.4,-2.9,63,39.5,16,-8.1,-10.2,-12.2,30,19.5,9,101.91,101.69,101.46,0.0
1995-04-17,8.5,2.54,-3.4,77,60.0,43,-1.1,-5.5,-10.0,22,11.0,0,102.0,101.87,101.73,0.0
1995-04-18,8.0,2.8,-2.4,84,62.5,41,5.1,0.2,-4.7,44,25.0,6,102.03,101.08,100.14,3.4
1995-04-19,14.4,8.6,2.8,96,74.0,52,7.0,3.2,-0.6,43,21.5,0,101.52,100.63,99.75,3.8
1995-04-20,8.0,4.59,1.2,88,72.0,56,0.3,-0.8,-1.9,26,17.5,9,102.04,101.76,101.47,0.0
1995-04-21,16.8,11.25,5.7,97,75.5,54,11.3,4.5,-2.2,37,24.0,11,101.44,100.57,99.7,34.2
1995-04-22,8.5,5.25,2.0,84,74.0,64,5.9,2.8,-0.2,43,25.0,7,101.85,101.21,100.57,0.0
1995-04-23,8.9,4.85,0.8,84,64.5,45,0.0,-3.5,-6.9,24,14.0,4,101.97,101.73,101.48,0.0
1995-04-24,8.7,3.84,-1.0,76,58.0,40,-3.2,-5.0,-6.9,19,9.5,0,101.48,101.27,101.06,0.0
1995-04-25,12.7,6.94,1.2,85,66.0,47,6.1,0.8,-4.5,28,14.0,0,101.62,101.38,101.13,1.6
1995-04-26,8.2,5.09,2.0,99,77.0,55,5.8,2.1,-1.6,22,13.0,4,102.02,101.85,101.68,18.2
1995-04-27,12.4,8.69,5.0,96,80.5,65,8.3,5.1,1.9,35,20.5,6,101.72,101.23,100.73,3.4
1995-04-28,10.4,7.8,5.2,73,63.0,53,2.0,1.0,-0.1,33,20.0,7,101.4,101.11,100.81,0.0
1995-04-29,10.7,6.25,1.8,83,66.0,49,2.9,1.3,-0.3,32,19.5,7,101.96,101.67,101.38,0.0
1995-04-30,11.7,5.9,0.1,90,74.0,58,3.8,1.1,-1.5,17,10.5,4,101.95,101.81,101.68,0.0
1995-05-01,14.6,8.5,2.4,88,65.5,43,5.1,1.6,-2.0,17,8.5,0,101.86,101.62,101.37,0.0
1995-05-02,17.0,10.3,3.6,86,58.0,30,2.9,0.3,-2.3,19,9.5,0,101.36,101.21,101.06,0.0
1995-05-03,18.3,12.2,6.1,70,50.0,30,2.5,0.5,-1.5,22,11.0,0,101.87,101.64,101.4,3.0
1995-05-04,17.2,10.1,3.0,68,48.5,29,1.7,-1.7,-5.1,24,12.0,0,102.01,101.76,101.51,0.0
1995-05-05,19.4,12.7,6.0,71,52.0,33,6.8,3.8,0.9,22,11.0,0,101.6,101.42,101.23,0.4
1995-05-06,17.0,10.75,4.5,78,53.5,29,4.4,0.7,-3.0,28,17.0,6,102.01,101.75,101.49,0.0
1995-05-07,16.4,9.35,2.3,73,47.5,22,0.7,-3.0,-6.8,26,15.0,4,102.49,102.24,101.99,0.0
1995-05-08,15.2,7.55,-0.1,69,47.0,25,-3.1,-5.5,-8.0,22,11.0,0,102.69,102.47,102.24,0.0
1995-05-09,14.5,10.75,7.0,95,64.0,33,6.2,0.5,-5.2,28,14.0,0,102.24,101.69,101.14,6.0
1995-05-10,18.1,13.3,8.5,99,83.5,68,13.2,10.4,7.7,30,15.0,0,101.06,100.54,100.02,15.8
1995-05-11,15.6,12.7,9.8,98,86.5,75,12.5,10.2,7.8,26,13.0,0,100.52,100.18,99.84,0.8
1995-05-12,20.8,15.55,10.3,88,63.5,39,10.1,7.8,5.4,19,9.5,0,101.09,100.81,100.53,0.0
1995-05-13,18.6,12.4,6.2,88,72.0,56,10.5,7.3,4.1,30,15.0,0,101.43,101.25,101.07,0.0
1995-05-14,23.7,18.14,12.6,82,68.5,55,15.4,11.7,8.0,41,28.0,15,101.04,100.51,99.99,2.0
1995-05-15,20.5,15.25,10.0,83,58.5,34,9.1,6.0,2.8,33,22.0,11,101.23,101.01,100.78,0.0
1995-05-16,19.3,14.1,8.9,78,57.0,36,6.2,3.1,0.1,22,12.0,2,101.36,100.98,100.6,0.0
1995-05-17,19.0,12.6,6.2,97,72.0,47,16.7,9.6,2.5,35,17.5,0,100.69,100.23,99.76,12.8
1995-05-18,16.7,10.89,5.1,82,61.0,40,7.4,4.7,2.0,19,9.5,0,100.82,100.64,100.47,0.0
1995-05-19,20.4,13.7,7.0,76,56.5,37,6.4,4.7,3.0,28,14.0,0,100.75,100.56,100.36,0.0
1995-05-20,18.8,11.9,5.0,91,64.0,37,13.4,7.7,1.9,30,15.0,0,100.97,100.74,100.5,4.4
1995-05-21,21.2,14.85,8.5,96,66.0,36,11.5,7.1,2.7,52,26.0,0,101.59,101.11,100.64,0.0
1995-05-22,18.7,13.2,7.7,84,61.5,39,7.0,5.5,3.9,26,16.5,7,102.18,101.87,101.55,0.0
1995-05-23,23.6,15.95,8.3,76,54.5,33,9.7,7.7,5.6,33,16.5,0,102.19,101.69,101.18,0.0
1995-05-24,19.1,14.85,10.6,91,79.0,67,15.0,11.2,7.3,33,18.5,4,101.99,101.51,101.04,5.0
1995-05-25,17.0,13.2,9.4,85,67.5,50,9.4,6.2,3.1,19,12.5,6,102.23,102.09,101.95,0.2
1995-05-26,21.6,14.9,8.2,66,47.0,28,5.4,3.2,1.0,26,19.5,13,102.44,102.3,102.16,0.0
1995-05-27,18.6,13.0,7.4,76,54.0,32,5.7,3.1,0.6,26,18.5,11,102.72,102.49,102.27,0.0
1995-05-28,15.6,13.75,11.9,99,73.0,47,12.2,8.2,4.2,24,15.5,7,102.16,101.54,100.92,35.6
1995-05-29,19.0,15.95,12.9,99,83.0,67,15.2,12.9,10.7,30,19.5,9,101.25,100.92,100.59,1.0
1995-05-30,24.8,18.55,12.3,92,66.5,41,12.7,11.0,9.3,22,14.0,6,101.61,101.44,101.26,0.0
1995-05-31,27.3,20.7,14.1,77,56.5,36,13.2,11.3,9.4,28,18.5,9,101.69,101.6,101.5,0.0
1995-06-01,25.2,19.3,13.4,75,60.0,45,13.2,10.9,8.6,19,9.5,0,101.78,101.65,101.52,0.0
1995-06-02,21.5,18.89,16.3,95,82.0,69,18.6,15.5,12.4,13,6.5,0,101.63,101.36,101.09,0.9
1995-06-03,20.4,17.54,14.7,98,87.0,76,18.4,15.9,13.5,28,14.0,0,101.7,101.33,100.96,0.6
1995-06-04,23.9,17.6,11.3,93,63.0,33,14.7,10.6,6.4,17,8.5,0,102.12,101.94,101.75,0.0
1995-06-05,26.8,18.6,10.4,92,61.5,31,12.6,10.3,8.1,15,7.5,0,101.89,101.47,101.05,0.0
1995-06-06,26.4,19.7,13.0,93,74.0,55,18.1,14.8,11.6,19,9.5,0,101.02,100.66,100.3,0.0
1995-06-07,29.0,20.55,12.1,92,73.0,54,21.6,16.8,12.0,30,15.0,0,100.51,100.15,99.79,23.8
1995-06-08,15.0,11.7,8.4,87,72.0,57,10.4,6.5,2.7,32,16.0,0,102.05,101.3,100.55,0.0
1995-06-09,19.2,13.35,7.5,80,57.5,35,7.5,5.2,2.8,24,12.0,0,102.33,102.16,101.98,0.0
1995-06-10,21.2,16.64,12.1,75,60.0,45,11.8,7.5,3.2,20,10.0,0,101.86,101.43,101.0,0.0
1995-06-11,22.0,17.0,12.0,90,76.5,63,17.4,13.6,9.8,28,14.0,0,101.15,100.97,100.78,0.0
1995-06-12,19.8,14.35,8.9,84,58.5,33,9.5,5.5,1.5,26,15.0,4,101.25,101.15,101.06,0.0
1995-06-13,25.6,16.75,7.9,81,59.0,37,11.2,7.5,3.7,26,16.0,6,101.21,101.02,100.84,0.0
1995-06-14,24.5,18.2,11.9,84,57.0,30,11.9,7.2,2.4,24,15.0,6,101.9,101.52,101.14,0.0
1995-06-15,24.0,16.75,9.5,65,45.5,26,7.6,5.2,2.8,19,9.5,0,102.49,102.21,101.93,0.0
1995-06-16,26.3,18.14,10.0,75,52.0,29,9.3,6.7,4.0,19,9.5,0,102.79,102.63,102.47,0.0
1995-06-17,31.4,23.6,15.8,60,46.0,32,15.1,10.6,6.1,24,12.0,0,102.65,102.37,102.09,0.0
1995-06-18,33.1,27.1,21.1,66,49.0,32,17.4,15.3,13.3,24,14.0,4,102.25,101.94,101.62,0.0
1995-06-19,35.5,28.7,21.9,78,59.5,41,20.6,17.9,15.1,22,14.0,6,101.62,101.22,100.81,0.0
1995-06-20,30.7,24.9,19.1,83,61.0,39,20.1,13.9,7.8,26,16.0,6,101.67,101.31,100.95,0.0
1995-06-21,26.5,20.14,13.8,73,51.0,29,10.1,7.6,5.1,20,13.0,6,101.95,101.82,101.69,0.0
1995-06-22,28.0,20.25,12.5,77,59.5,42,16.4,12.1,7.7,19,9.5,0,101.97,101.86,101.74,0.0
1995-06-23,26.2,21.45,16.7,89,75.0,61,19.5,17.2,14.9,15,7.5,0,101.83,101.64,101.46,0.0
1995-06-24,27.4,22.1,16.8,93,72.0,51,18.1,16.6,15.1,19,9.5,0,101.47,101.24,101.0,0.0
1995-06-25,27.6,23.0,18.4,86,72.5,59,18.9,17.2,15.5,17,8.5,0,101.26,101.1,100.93,0.0
1995-06-26,28.5,24.75,21.0,85,71.5,58,19.8,19.1,18.3,28,16.0,4,101.63,101.44,101.26,0.0
1995-06-27,21.8,20.5,19.2,96,89.0,82,19.6,18.4,17.3,30,23.5,17,101.88,101.74,101.61,8.0
1995-06-28,24.3,21.2,18.1,91,78.0,65,17.2,16.4,15.6,20,13.0,6,101.88,101.7,101.52,0.0
1995-06-29,26.5,22.2,17.9,94,79.0,64,19.3,18.0,16.7,22,11.0,0,101.57,101.41,101.25,8.6
1995-06-30,25.3,22.25,19.2,96,82.0,68,19.6,18.9,18.3,26,13.0,0,101.31,101.1,100.89,10.2
1995-07-01,25.2,19.0,12.8,98,72.0,46,19.4,15.2,10.9,26,13.0,0,101.41,101.09,100.77,1.2
1995-07-02,20.7,15.85,11.0,77,61.5,46,9.8,8.0,6.2,35,17.5,0,101.63,101.5,101.38,0.0
1995-07-03,22.4,15.75,9.1,88,65.0,42,13.2,9.7,6.1,17,8.5,0,101.8,101.65,101.5,0.0
1995-07-04,26.2,18.8,11.4,94,70.5,47,18.3,14.3,10.4,17,8.5,0,101.77,101.67,101.58,3.8
1995-07-05,29.0,24.6,20.2,95,81.0,67,22.2,20.2,18.3,24,12.0,0,101.77,101.55,101.34,5.8
1995-07-06,27.3,24.65,22.0,91,75.0,59,21.0,19.1,17.2,32,21.5,11,101.35,101.19,101.03,0.4
1995-07-07,23.5,18.39,13.3,97,79.0,61,18.7,14.7,10.7,30,19.5,9,101.28,101.13,100.99,1.4
1995-07-08,17.2,13.85,10.5,87,75.0,63,11.1,9.3,7.5,26,14.0,2,101.59,101.4,101.22,0.0
1995-07-09,23.2,16.45,9.7,89,70.0,51,14.3,11.0,7.7,19,9.5,0,101.58,101.33,101.08,0.2
1995-07-10,24.5,17.6,10.7,97,70.5,44,13.8,12.1,10.3,19,9.5,0,101.4,101.28,101.16,0.0
1995-07-11,26.8,20.39,14.0,85,64.5,44,16.2,13.7,11.1,26,13.0,0,101.81,101.53,101.25,0.0
1995-07-12,26.0,19.75,13.5,88,66.0,44,15.9,13.3,10.8,15,7.5,0,101.98,101.78,101.57,0.0
1995-07-13,34.6,26.9,19.2,93,69.0,45,23.3,17.9,12.4,32,16.0,0,101.65,101.38,101.1,2.4
1995-07-14,36.8,28.95,21.1,91,73.0,55,26.4,21.9,17.3,24,14.0,4,101.36,101.12,100.89,0.0
1995-07-15,33.2,27.6,22.0,89,65.0,41,26.6,22.1,17.7,46,25.0,4,101.54,101.23,100.92,0.0
1995-07-16,27.8,23.9,20.0,92,81.0,70,22.1,19.3,16.5,19,9.5,0,101.51,101.21,100.9,0.6
1995-07-17,28.4,23.85,19.3,95,74.0,53,21.2,18.3,15.4,26,13.0,0,100.93,100.7,100.47,4.6
1995-07-18,26.0,22.05,18.1,91,71.0,51,18.5,15.9,13.4,32,19.0,6,101.01,100.72,100.42,3.4
1995-07-19,26.7,21.3,15.9,88,67.5,47,16.4,15.2,13.9,20,12.0,4,101.29,101.15,101.01,0.0
1995-07-20,26.5,23.2,19.9,88,76.5,65,19.3,16.6,13.8,30,15.0,0,101.21,100.99,100.76,2.4
1995-07-21,27.7,22.7,17.7,91,67.0,43,18.2,14.8,11.5,17,8.5,0,101.36,101.22,101.07,0.0
1995-07-22,28.9,22.15,15.4,88,70.5,53,19.9,15.9,12.0,20,10.0,0,101.43,101.14,100.86,0.0
1995-07-23,28.0,23.0,18.0,98,78.5,59,20.7,19.1,17.6,24,15.0,6,101.0,100.73,100.46,18.6
1995-07-24,24.5,19.75,15.0,96,80.5,65,18.2,16.1,14.1,15,7.5,0,101.17,101.09,101.02,0.0
1995-07-25,27.3,22.85,18.4,98,86.5,75,22.1,19.6,17.2,19,9.5,0,101.23,101.11,100.98,0.0
1995-07-26,31.4,25.7,20.0,97,72.5,48,21.3,18.4,15.5,19,9.5,0,101.41,101.18,100.94,0.0
1995-07-27,28.7,23.95,19.2,91,70.0,49,19.1,17.5,15.9,19,9.5,0,101.51,101.42,101.32,0.0
1995-07-28,30.0,25.75,21.5,95,76.5,58,22.7,20.7,18.7,32,18.0,4,101.5,101.23,100.96,10.6
1995-07-29,31.0,23.9,16.8,92,63.5,35,21.0,15.5,10.0,28,14.0,0,101.96,101.57,101.18,0.0
1995-07-30,27.3,21.2,15.1,82,60.5,39,17.0,14.1,11.2,22,11.0,0,102.3,102.17,102.04,0.0
1995-07-31,32.7,24.1,15.5,87,57.5,28,16.4,13.8,11.1,22,11.0,0,102.09,101.82,101.55,0.0
1995-08-01,34.5,26.7,18.9,89,63.0,37,21.2,19.1,17.1,32,16.0,0,102.19,101.76,101.32,1.6
1995-08-02,22.2,20.39,18.6,93,83.0,73,19.8,17.7,15.6,15,7.5,0,102.29,102.21,102.12,0.0
1995-08-03,23.7,21.75,19.8,96,89.5,83,21.7,20.6,19.4,17,8.5,0,102.11,101.92,101.73,13.6
1995-08-04,29.0,24.7,20.4,98,83.0,68,21.9,20.2,18.5,28,14.0,0,101.73,101.58,101.42,24.0
1995-08-05,28.0,23.8,19.6,98,81.0,64,21.1,19.8,18.5,24,12.0,0,101.44,101.19,100.94,38.0
1995-08-06,25.5,22.0,18.5,94,79.5,65,18.9,17.2,15.6,19,12.5,6,101.88,101.49,101.1,0.0
1995-08-07,24.7,20.95,17.2,90,78.0,66,18.4,16.7,15.0,26,16.5,7,102.15,102.02,101.89,0.0
1995-08-08,24.5,21.75,19.0,84,71.5,59,17.5,15.8,14.0,26,16.5,7,102.21,102.04,101.88,0.0
1995-08-09,25.1,22.05,19.0,79,65.5,52,16.1,14.8,13.6,17,9.5,2,101.92,101.63,101.35,0.0
1995-08-10,27.2,22.95,18.7,92,77.0,62,20.7,18.2,15.8,19,9.5,0,101.39,101.24,101.1,0.0
1995-08-11,30.5,25.35,20.2,96,77.0,58,23.3,21.2,19.1,19,9.5,0,101.31,101.07,100.83,9.4
1995-08-12,28.0,22.1,16.2,90,67.5,45,23.6,18.5,13.4,30,17.0,4,101.3,101.02,100.73,1.2
1995-08-13,27.1,20.85,14.6,95,71.5,48,19.1,16.1,13.2,19,9.5,0,101.49,101.28,101.08,5.4
1995-08-14,28.3,23.65,19.0,98,87.5,77,23.5,20.8,18.0,20,10.0,0,101.27,101.1,100.93,39.2
1995-08-15,32.3,25.7,19.1,100,70.0,40,23.9,20.1,16.4,17,8.5,0,101.41,101.21,101.01,0.0
1995-08-16,28.6,23.8,19.0,89,63.0,37,17.7,14.4,11.1,15,7.5,0,101.79,101.64,101.48,0.0
1995-08-17,28.2,23.85,19.5,91,68.5,46,18.9,16.6,14.4,15,7.5,0,101.62,101.52,101.42,0.0
1995-08-18,30.7,25.79,20.9,89,67.0,45,19.9,17.6,15.3,19,9.5,0,101.75,101.63,101.52,0.0
1995-08-19,27.8,22.1,16.4,91,74.0,57,19.5,17.2,14.9,19,11.5,4,101.81,101.63,101.46,0.0
1995-08-20,31.2,24.0,16.8,94,69.0,44,22.0,19.4,16.8,22,11.0,0,101.62,101.42,101.21,0.0
1995-08-21,30.1,22.35,14.6,82,57.0,32,16.9,13.6,10.3,37,18.5,0,101.52,101.29,101.07,0.0
1995-08-22,22.7,17.64,12.6,85,68.0,51,12.9,11.0,9.1,28,16.0,4,102.25,101.9,101.56,0.0
1995-08-23,28.0,19.25,10.5,93,68.5,44,17.7,13.6,9.4,30,15.0,0,102.25,101.76,101.26,1.8
1995-08-24,21.5,17.5,13.5,92,66.5,41,18.5,12.3,6.2,30,20.5,11,102.2,101.74,101.29,0.0
1995-08-25,20.3,14.15,8.0,92,68.5,45,10.7,8.4,6.2,17,8.5,0,102.45,102.22,101.99,0.0
1995-08-26,28.4,21.4,14.4,88,61.0,34,18.0,14.1,10.1,15,7.5,0,101.97,101.69,101.4,0.0
1995-08-27,22.4,18.7,15.0,91,76.5,62,18.5,15.9,13.4,22,13.0,4,102.0,101.74,101.47,0.0
1995-08-28,24.9,18.85,12.8,92,71.5,51,15.3,13.4,11.6,13,6.5,0,101.99,101.76,101.53,0.0
1995-08-29,27.1,20.3,13.5,86,66.5,47,17.3,13.8,10.4,33,16.5,0,101.95,101.72,101.49,0.0
1995-08-30,23.3,18.05,12.8,92,68.5,45,14.8,11.6,8.3,20,10.0,0,102.13,101.72,101.31,0.0
1995-08-31,30.0,23.05,16.1,92,73.0,54,22.2,16.9,11.5,44,22.0,0,101.25,100.83,100.4,1.2
1995-09-01,23.7,17.7,11.7,89,70.5,52,14.2,12.1,10.0,37,22.0,7,101.52,101.28,101.04,0.0
1995-09-02,22.8,16.3,9.8,92,67.5,43,12.9,10.2,7.6,15,7.5,0,101.78,101.67,101.56,0.0
1995-09-03,26.0,20.1,14.2,93,71.0,49,16.1,13.6,11.1,22,11.0,0,101.88,101.74,101.6,2.4
1995-09-04,24.9,19.0,13.1,99,75.0,51,16.9,14.1,11.2,17,8.5,0,102.23,102.08,101.92,0.0
1995-09-05,30.0,21.4,12.8,92,65.0,38,17.5,14.4,11.3,41,20.5,0,102.29,102.14,101.99,0.0
1995-09-06,23.1,18.8,14.5,97,84.5,72,18.3,16.2,14.2,19,9.5,0,102.28,101.74,101.21,0.0
1995-09-07,22.5,14.3,6.1,94,82.0,70,18.9,12.2,5.6,33,22.0,11,102.01,101.43,100.85,6.6
1995-09-08,14.8,10.0,5.2,93,72.5,52,6.6,4.8,3.1,20,12.0,4,102.12,101.94,101.76,0.0
1995-09-09,19.9,12.85,5.8,92,64.0,36,9.4,6.4,3.4,33,18.5,4,101.98,101.73,101.48,0.0
1995-09-10,15.4,9.69,4.0,90,62.5,35,5.7,2.5,-0.7,28,14.0,0,102.7,102.4,102.1,0.0
1995-09-11,20.6,12.6,4.6,89,57.0,25,10.5,4.6,-1.3,15,7.5,0,102.81,102.53,102.25,0.0
1995-09-12,23.7,15.39,7.1,95,75.0,55,18.2,12.2,6.3,28,14.0,0,102.25,101.72,101.2,0.0
1995-09-13,27.5,23.4,19.3,91,71.5,52,19.0,17.1,15.2,41,20.5,0,101.17,100.86,100.56,0.3
1995-09-14,19.9,13.14,6.4,88,72.5,57,15.8,11.4,7.1,37,23.0,9,102.44,101.52,100.6,0.8
1995-09-15,15.4,9.65,3.9,94,64.5,35,6.0,2.6,-0.8,17,8.5,0,103.0,102.76,102.52,0.0
1995-09-16,25.6,16.2,6.8,90,64.0,38,15.7,9.8,3.9,30,15.0,0,102.61,101.81,101.0,0.0
1995-09-17,19.9,13.6,7.3,93,72.5,52,16.5,10.7,4.8,44,27.5,11,101.8,101.34,100.87,5.8
1995-09-18,17.2,10.19,3.2,94,67.0,40,5.9,4.0,2.2,17,8.5,0,102.41,102.12,101.83,0.0
1995-09-19,17.3,10.8,4.3,91,67.0,43,8.8,5.8,2.7,19,9.5,0,102.54,102.22,101.89,0.0
1995-09-20,14.2,12.35,10.5,97,83.5,70,12.8,10.4,8.0,15,9.5,4,101.87,101.75,101.62,5.6
1995-09-21,19.4,15.6,11.8,97,78.0,59,12.2,11.2,10.1,22,11.0,0,101.97,101.67,101.36,0.6
1995-09-22,14.2,10.0,5.8,97,75.0,53,11.8,6.2,0.7,33,19.5,6,102.02,101.5,100.99,3.0
1995-09-23,14.6,9.55,4.5,79,62.5,46,4.9,3.1,1.4,41,20.5,0,102.75,102.42,102.08,0.0
1995-09-24,15.3,9.75,4.2,95,68.0,41,5.7,3.2,0.8,15,7.5,0,102.77,102.47,102.18,0.0
1995-09-25,17.0,11.3,5.6,94,73.5,53,10.0,6.5,3.0,24,12.0,0,102.11,101.78,101.44,0.0
1995-09-26,18.5,11.75,5.0,96,75.0,54,12.3,8.2,4.2,17,8.5,0,101.42,101.17,100.91,2.4
1995-09-27,23.5,16.05,8.6,87,63.0,39,10.1,7.0,4.0,30,18.0,6,101.78,101.4,101.02,0.0
1995-09-28,15.5,10.15,4.8,92,70.5,49,7.4,4.3,1.3,19,12.5,6,102.58,102.22,101.86,0.0
1995-09-29,21.0,12.8,4.6,93,73.0,53,11.6,7.0,2.5,15,7.5,0,102.57,102.39,102.22,0.0
1995-09-30,20.8,14.1,7.4,94,75.5,57,12.3,9.6,6.8,22,11.0,0,102.31,102.03,101.76,0.0
1995-10-01,23.8,17.75,11.7,91,72.0,53,15.0,12.4,9.8,30,15.0,0,101.72,101.28,100.85,0.0
1995-10-02,23.0,15.7,8.4,85,62.0,39,12.4,9.2,6.1,44,22.0,0,101.59,101.3,101.02,0.0
1995-10-03,13.4,10.85,8.3,94,83.0,72,11.6,8.8,5.9,15,7.5,0,101.69,101.32,100.94,9.8
1995-10-04,15.5,12.55,9.6,96,87.5,79,12.0,10.2,8.4,17,8.5,0,101.66,101.25,100.84,0.0
1995-10-05,13.5,12.5,11.5,98,88.0,78,11.7,10.4,9.1,39,22.5,6,101.73,100.85,99.97,64.8
1995-10-06,15.3,13.45,11.6,98,92.5,87,14.4,12.8,11.1,41,20.5,0,100.5,100.06,99.63,15.2
1995-10-07,16.5,13.45,10.4,100,85.0,70,14.2,10.7,7.1,24,12.0,0,101.2,100.85,100.5,0.0
1995-10-08,14.3,11.65,9.0,84,73.0,62,7.5,6.2,4.8,33,19.5,6,102.06,101.65,101.24,0.0
1995-10-09,15.1,12.05,9.0,87,71.0,55,8.8,6.6,4.4,19,9.5,0,102.2,102.08,101.96,0.0
1995-10-10,18.1,12.6,7.1,95,80.5,66,12.0,9.1,6.2,22,11.0,0,102.12,101.93,101.74,0.0
1995-10-11,21.5,15.2,8.9,92,66.5,41,11.6,9.3,7.1,22,11.0,0,102.32,102.07,101.82,0.0
1995-10-12,27.0,19.35,11.7,81,61.0,41,13.1,9.8,6.4,19,9.5,0,101.93,101.76,101.6,0.0
1995-10-13,25.5,19.75,14.0,88,63.5,39,13.1,11.3,9.5,26,15.0,4,101.68,101.36,101.04,0.0
1995-10-14,18.1,13.3,8.5,97,80.5,64,17.1,10.2,3.4,22,11.0,0,100.97,100.44,99.92,13.4
1995-10-15,11.1,7.8,4.5,89,75.0,61,5.1,3.3,1.5,44,31.5,19,100.46,100.16,99.86,1.2
1995-10-16,11.8,7.1,2.4,83,64.0,45,2.4,0.8,-0.8,44,25.5,7,102.14,101.28,100.43,0.0
1995-10-17,14.3,7.2,0.1,91,66.5,42,6.5,2.5,-1.5,22,13.0,4,102.76,102.16,101.56,0.0
1995-10-18,20.4,12.64,4.9,90,66.0,42,7.8,5.0,2.3,22,13.0,4,102.29,101.86,101.42,0.0
1995-10-19,12.4,8.1,3.8,93,80.5,68,9.2,6.2,3.2,24,13.0,2,102.44,102.04,101.64,0.0
1995-10-20,20.0,13.1,6.2,97,73.0,49,12.7,9.4,6.2,35,17.5,0,101.62,100.98,100.34,14.8
1995-10-21,10.2,7.5,4.8,92,82.0,72,8.0,5.4,2.8,19,9.5,0,100.87,100.63,100.39,0.4
1995-10-22,11.2,7.44,3.7,88,72.0,56,4.8,2.8,0.8,39,23.0,7,101.75,101.21,100.66,0.6
1995-10-23,16.2,10.6,5.0,90,73.5,57,8.7,5.2,1.7,17,8.5,0,102.36,101.97,101.57,0.0
1995-10-24,16.0,9.9,3.8,91,69.5,48,9.5,4.8,0.0,67,33.5,0,101.51,101.11,100.7,0.0
1995-10-25,8.8,6.8,4.8,80,71.5,63,4.3,2.8,1.2,26,16.0,6,101.97,101.74,101.5,0.0
1995-10-26,14.7,9.19,3.7,84,66.5,49,7.1,4.2,1.3,32,18.0,4,101.58,101.24,100.9,0.0
1995-10-27,14.4,11.75,9.1,96,83.0,70,12.3,8.4,4.5,32,19.5,7,100.84,100.08,99.32,10.4
1995-10-28,12.6,8.3,4.0,85,74.5,64,8.7,4.8,1.0,39,25.0,11,100.5,99.97,99.43,0.0
1995-10-29,8.0,4.84,1.7,91,70.5,50,1.7,-1.0,-3.8,46,23.0,0,102.01,101.3,100.58,0.0
1995-10-30,7.7,4.9,2.1,95,72.0,49,2.8,-0.4,-3.7,37,18.5,0,102.62,102.32,102.01,0.0
1995-10-31,6.0,3.75,1.5,93,80.5,68,4.2,1.4,-1.5,15,7.5,0,102.64,102.53,102.43,1.2
1995-11-01,6.2,5.0,3.8,99,95.0,91,5.1,3.9,2.7,22,16.5,11,102.71,102.11,101.52,6.4
1995-11-02,18.8,12.5,6.2,100,84.0,68,14.9,10.2,5.6,26,16.0,6,101.38,100.88,100.39,16.2
1995-11-03,14.2,6.9,-0.4,91,72.5,54,12.7,4.1,-4.5,41,26.0,11,101.52,100.96,100.4,0.0
1995-11-04,4.2,1.45,-1.3,88,65.5,43,-1.5,-4.8,-8.0,54,32.5,11,102.41,101.95,101.49,0.0
1995-11-05,4.9,1.6,-1.7,75,58.5,42,-4.2,-5.8,-7.4,37,22.0,7,102.55,102.38,102.2,0.0
1995-11-06,6.2,1.9,-2.4,83,71.0,59,1.8,-2.3,-6.4,30,17.0,4,102.29,101.64,100.99,0.0
1995-11-07,7.4,4.15,0.9,97,82.5,68,5.2,1.6,-2.1,26,13.0,0,100.89,100.42,99.94,9.0
1995-11-08,2.4,-0.9,-4.2,93,72.0,51,-0.8,-5.2,-9.6,44,26.5,9,101.59,101.04,100.5,0.6
1995-11-09,1.3,-1.55,-4.4,88,73.0,58,-1.7,-6.4,-11.1,28,16.0,4,102.3,101.98,101.65,0.2
